"logFC","logCPM","F","PValue","FDR","Nhood","SpatialFDR"
-3.15741827365788,11.0327053160086,4.37892727439961,0.0364770056149172,0.428927070842476,71,0.392981317538888
-0.902993498941378,12.1462312185186,0.304357784574256,0.58120795365138,0.832883671899174,72,0.835380802161669
-3.98388976102749,12.0918182194257,7.21942425928056,0.00725513126555782,0.280955611473332,73,0.24711542104866
3.30311904761206,11.1393004116232,3.28925005340926,0.0698434259591501,0.491571807498027,74,0.468221560055459
-1.64855985058369,10.9340896602619,2.69732432548081,0.100630727688192,0.521896739832433,75,0.506039445041069
1.12396126941649,11.2180255892172,0.323929800288355,0.569301807079506,0.823518337284819,76,0.82846467323538
0.40519818826413,11.6068694019485,0.102639440827635,0.748709154815983,0.923341048834725,77,0.921539104537939
0.0046035643419674,11.2193768770927,1.25861011280635e-05,0.997169615610178,1,78,1
-1.38982512268007,11.4296707089568,1.5639718135346,0.21119062613707,0.581722682772768,79,0.572289337092542
-3.96453548985026,11.2969476887233,5.37885714200911,0.0204548857686686,0.361894132830291,80,0.317992666078381
0.101016662538878,11.6500122973165,0.00905812711076667,0.924183376586327,0.977549942967057,81,0.976828169417952
-2.11071935511082,10.7881969908159,3.15736356866963,0.0756952746775971,0.504635164517314,82,0.47906351901435
4.14501034130351,11.364227008079,6.091065161633,0.013646933457637,0.280955611473332,83,0.24711542104866
2.24389828355654,11.3649317651599,2.6476008657121,0.103820452597861,0.521896739832433,84,0.506039445041069
-0.348786253770957,11.5388941750976,0.0960406242745503,0.756657191588327,0.926130221885082,85,0.922648887883001
2.0491584233849,11.0165784054088,2.09807468455135,0.14759834061319,0.521896739832433,86,0.507228039792069
-2.05408821916539,12.0741324863681,2.1562312969103,0.142106530655025,0.521896739832433,87,0.507228039792069
1.28529470971141,11.1030240199586,1.5065066574324,0.219777590781682,0.587777277671939,88,0.580919342611977
-0.786832775242209,11.827124735198,0.451491835494228,0.501683595077242,0.801300186581706,89,0.801877188838992
-0.0929301226915748,11.8033705899796,0.00750060810596143,0.930990938069467,0.977752226083207,90,0.976828169417952
0.0596925017298923,11.4731242071727,0.00367442274213185,0.951668609640228,0.981541615324002,91,0.980901710020728
0.350934290116626,11.6383427741055,0.108241537288105,0.742180032688175,0.923341048834725,92,0.921539104537939
1.07781355506611,11.2699574548246,0.742770749673842,0.388849622166804,0.739137707643423,93,0.732703852136271
1.24719289904344,11.0727000993798,0.616421907921656,0.432447430699457,0.7740461530369,94,0.767620366330926
1.5837308916438,11.0307833775439,2.20866510851362,0.137351592476405,0.521896739832433,95,0.507228039792069
-2.93269579585542,11.4638846125546,5.89247068347392,0.0152693267105072,0.280955611473332,96,0.24711542104866
0.0572113898765177,12.171970415236,0.00646526658278123,0.935919483638536,0.977752226083207,97,0.976828169417952
1.07917510988322,11.604593348563,0.81280726370484,0.36737024673403,0.73440398619473,98,0.726150705079103
-0.150132945873133,11.4738114148118,0.0237520354985657,0.877528788441811,0.970929819511816,99,0.967948369465251
0.299064161168878,11.3918762657246,0.0848501152075293,0.770851093984741,0.933135534823634,100,0.930046297836916
0.750278918732709,11.7553047526839,0.191357819009364,0.661823137555507,0.889185781050185,101,0.891283146663959
-1.28606428130259,12.4650447226356,0.937918841728297,0.332898493956422,0.705683443409928,102,0.696805101450125
-0.507903494910657,12.3997822124174,0.15179213675625,0.696858637475386,0.899536185237547,103,0.898053086741953
-2.57488329858489,11.8753137744926,2.27000658322544,0.132013781720093,0.521896739832433,104,0.507228039792069
-0.243786417924867,12.2760116977837,0.0318725428905733,0.858320785156969,0.960651000418992,105,0.957352258877818
-0.800985444216443,11.4076827161064,0.488777850655184,0.484531894469226,0.801300186581706,106,0.801877188838992
