"Cell_Type","Condition","Donor","Residuals","Motif"
0.632837296511112,0.131114192253397,0.00714213171205636,0.228906379523434,"znf384_1"
0.63975704269276,0.106041999035155,0.016105964306635,0.23809499396545,"znf384_2"
0.710676423044175,0.033821188800173,0,0.255502388155652,"znf41"
0.0631257349293103,0.00727140161530737,0.0177033220659236,0.911899541389459,"znf410"
0.296915293977715,0.0309743322763788,0.0166052488680141,0.655505124877892,"znf418"
0.552856413260385,0.0592067187634344,0.0381756288404208,0.34976123913576,"znf423"
0.423738720818901,0.0877941248664475,0.0220800802944933,0.466387074020158,"znf431"
0.0889853525780391,0.00625603363752164,0.0244876498280771,0.880270963956362,"znf435"
0.666188242459889,0.0280967991929924,0.0160015808393825,0.289713377507736,"znf436"
0.679530714380906,0.0427010673289611,0.00122275087119796,0.276545467418935,"znf449"
0.0383773119179392,0.0102239709646763,0.000743027411652038,0.950655689705733,"znf490"
0.478152171493087,0.0154215996720052,0.0886970506422941,0.417729178192613,"znf524"
0.752762175563684,0.00211197262326369,8.99992599902553e-14,0.245125851812963,"znf528"
0.330470973084955,0.0720252997687986,0.0164162773865767,0.581087449759669,"znf53"
0.303183623970148,0.0810680829164095,0.0172830560514128,0.59846523706203,"znf547"
0.727998984086244,0.022219378746233,0,0.249781637167523,"znf549"
0.355858280587606,0.139698546043902,0.0231646558932336,0.481278517475258,"znf554"
0.332746205601049,0.0754756287081741,0.073564585344039,0.518213580346738,"znf563"
0.618116013508913,0.0993670579884594,0.0101323572361924,0.272384571266436,"znf57"
0.321028321530227,0,0.00687594304450908,0.672095735425264,"znf586"
0.494158578446736,0.0038212463521812,0.0107469692181994,0.491273205982883,"znf652"
0.172360028799682,0.137863385431603,0.0436403913086893,0.646136194460026,"znf667"
0.353332242319514,0.0310181574777371,0.00210460379374643,0.613544996409003,"znf680"
0.122543436125688,0.264363628200565,0.0507876802535235,0.562305255420223,"znf708"
0.32144568178761,0,0.0240301161388633,0.654524202073527,"znf713"
0.650568683091651,0.061163194228138,0.0192481913019821,0.269019931378229,"znf768"
0.705892904262242,0.00487615609996368,7.89914239269323e-12,0.289230939629895,"znf784"
0.213316617898808,0.024031160710686,0.0222875553697055,0.7403646660208,"znf85"
0.66481943660667,0.00351992456308626,0.00403096570302027,0.327629673127223,"znf85_1"
0.674578021750111,0.0270259013447998,0.021599422857829,0.276796654047261,"zscan3"
0.327275883954288,0.169631290820421,0.0284334731212154,0.474659352104076,"zscan4"
