"","TF.name","cvar","mtfr","p_val","cor_score","significant","Call","Call.category","cell_type"
"534","SNAI1",-0.904917927569392,2.10428527116092,0,-0.354214877877331,"negative_significant","MethylPlus","MethylPlus","Monocyte"
"535","SNAI1",-0.904917927569392,2.10428527116092,0,-0.354214877877331,"negative_significant","MethylPlus","MethylPlus","Monocyte"
"536","SNAI2",-0.795848655613555,2.17009347241109,0.00235,-0.188133785810721,"negative_significant","MethylPlus","MethylPlus","Monocyte"
"537","SNAI3",-0.939668227910622,2.2007555674649,0,-0.305936454449671,"negative_significant","MethylPlus","MethylPlus","Monocyte"
"547","SOX4",0.607249820944379,-1.73165510580329,0,-0.467398834164062,"negative_significant",NA,"inconclusive","Monocyte"
"550","SP1",-1.9151217328246,-1.20838153660268,0.00165,0.190805293921681,"positive_significant","MethylPlus","MethylPlus","Monocyte"
"551","SP2",-1.41769694611657,-1.49699860301347,0,0.313894233144872,"positive_significant","MethylPlus","MethylPlus","Monocyte"
"553","SP4",-2.06491438697989,-1.04615002128662,0,0.284084283211739,"positive_significant",NA,"inconclusive","Monocyte"
"556","SPDEF",-2.13595725701882,-1.64457602258898,0,0.501441116040047,"positive_significant","MethylMinus","MethylMinus","Monocyte"
"557","SPDEF",-2.13595725701882,-1.64457602258898,0,0.501441116040047,"positive_significant","MethylMinus","MethylMinus","Monocyte"
"558","SPI1",7.40445162871498,-2.02837178147101,0,-0.714378165043731,"negative_significant",NA,"inconclusive","Monocyte"
"559","SPIB",8.84252226090108,-2.02194981701563,0,-0.708474068359366,"negative_significant","MethylMinus","MethylMinus","Monocyte"
"560","SPIB",8.84252226090108,-2.02194981701563,0,-0.708474068359366,"negative_significant","MethylMinus","MethylMinus","Monocyte"
"561","SPIB",8.84252226090108,-2.02194981701563,0,-0.708474068359366,"negative_significant","MethylMinus","MethylMinus","Monocyte"
"562","SPIC",7.63393987598063,-2.00271713988953,0,-0.714942433463349,"negative_significant",NA,"inconclusive","Monocyte"
"563","SREBF1",0.575083099047587,-0.685678886653672,0,-0.497739260170779,"negative_significant","MethylMinus","MethylMinus","Monocyte"
"564","SREBF1",0.575083099047587,-0.685678886653672,0,-0.497739260170779,"negative_significant","MethylMinus","MethylMinus","Monocyte"
"565","SREBF2",1.02908381625977,-1.50306219376824,0,-0.608588994215452,"negative_significant","MethylMinus","MethylMinus","Monocyte"
"566","SRF",0.504680804141196,-1.68760601651752,5e-05,-0.2531942533884,"negative_significant",NA,"inconclusive","Monocyte"
"568","STAT1",0.511880543604683,-1.75077929914211,0,-0.367495269868545,"negative_significant",NA,"inconclusive","Monocyte"
"570","STAT3",0.657118189013849,-1.6199779151219,0,-0.376065136340958,"negative_significant",NA,"inconclusive","Monocyte"
"572","TBR1",-2.39658687722825,0.926392440702384,0,-0.648928766690948,"negative_significant",NA,"inconclusive","Monocyte"
"573","TBX1",-0.712224715205071,1.74932159338248,0,-0.526701851087332,"negative_significant",NA,"inconclusive","Monocyte"
"574","TBX15",-1.0118640619446,1.94575806434203,0,-0.459170716700592,"negative_significant",NA,"inconclusive","Monocyte"
"575","TBX18",-1.52151199825432,1.50372696722301,0,-0.75322023523936,"negative_significant",NA,"inconclusive","Monocyte"
"577","TBX2",-2.313756750787,0.855303448654046,0,-0.585964699750224,"negative_significant",NA,"inconclusive","Monocyte"
"579","TBX21",-1.91950230107882,1.18403578028826,0,-0.648236342392976,"negative_significant",NA,"inconclusive","Monocyte"
"580","TBX3",-1.72194648743893,1.33586475035134,0,-0.733573492773698,"negative_significant",NA,"inconclusive","Monocyte"
"581","TBX4",-1.62323872993095,1.89994467025946,0,-0.605745974008585,"negative_significant",NA,"inconclusive","Monocyte"
"582","TBX5",-1.54844218060032,1.84073067859927,0,-0.637858266612046,"negative_significant",NA,"inconclusive","Monocyte"
"583","TBX6",-1.78202772022328,1.3762271448738,0,-0.713764164492214,"negative_significant",NA,"inconclusive","Monocyte"
"585","TCF3",-1.581302062375,1.74695098378805,0,-0.464245944519981,"negative_significant",NA,"inconclusive","Monocyte"
"586","TCF4",-1.54618108090612,2.01376866697002,0,-0.563268357452886,"negative_significant","MethylMinus","MethylMinus","Monocyte"
"587","TCF7",-1.58673795626294,1.70726183349495,0,-0.712064345727579,"negative_significant","MethylMinus","MethylMinus","Monocyte"
"588","TCF7L1",-1.15384356930965,0.78513268038569,0,-0.457067302557857,"negative_significant","MethylMinus","MethylMinus","Monocyte"
"589","TCF7L2",-1.66361856015069,1.54425074717948,0,-0.717120445803931,"negative_significant",NA,"inconclusive","Monocyte"
"590","TCFL5",-1.61442908246855,-1.72650398298781,0.00025,0.226504675936183,"positive_significant","MethylMinus","MethylMinus","Monocyte"
"595","TEF",1.45078300880281,-2.2517028743305,0,-0.378155798655001,"negative_significant","MethylMinus","MethylMinus","Monocyte"
"596","TFAP2A",1.96389815116673,-0.844301729231059,0,-0.429223047017586,"negative_significant","MethylMinus","MethylMinus","Monocyte"
"597","TFAP2B",1.07306183238848,-0.780594617531744,0,-0.430176883803743,"negative_significant","MethylMinus","MethylMinus","Monocyte"
"598","TFAP2C",1.03975239802653,-1.09484850445214,0,-0.445739215539378,"negative_significant","MethylMinus","MethylMinus","Monocyte"
"600","TFAP4",1.30386657433467,-1.56903001952248,0,-0.605871579521201,"negative_significant",NA,"inconclusive","Monocyte"
"602","TFDP1",-1.55853630187187,-1.56672776107206,0,0.262047848049209,"positive_significant",NA,"inconclusive","Monocyte"
"605","TFEC",0.54021151112296,-1.1853213382121,0,-0.351935488498648,"negative_significant","MethylMinus","MethylMinus","Monocyte"
"610","THAP1",1.11823121497217,-1.53609580122469,0,-0.508470561606475,"negative_significant",NA,"inconclusive","Monocyte"
"611","THAP11",-1.08392146995008,-1.98597024070822,0,0.396665078001342,"positive_significant",NA,"inconclusive","Monocyte"
"617","TWIST1",1.15804034993872,-1.80793407599749,0,-0.61783917074858,"negative_significant",NA,"inconclusive","Monocyte"
"619","USF1",1.53639930434924,-1.98997424292331,0,-0.714505045739216,"negative_significant","MethylMinus","MethylMinus","Monocyte"
"620","USF2",1.50364288664314,-2.00059651683917,0,-0.712207166208929,"negative_significant","MethylMinus","MethylMinus","Monocyte"
"623","VDR",0.755374591425728,1.7661088847981,0.0033,0.182283246806862,"positive_significant",NA,"inconclusive","Monocyte"
"625","VEZF1",-0.796419517593045,1.22031679567682,0.03965,-0.126493358688219,"negative_significant",NA,"inconclusive","Monocyte"
"632","YY1",-2.11975551419636,2.0816578714877,0,-0.494742580428174,"negative_significant","inconclusive","inconclusive","Monocyte"
"633","YY1",-2.11975551419636,2.0816578714877,0,-0.494742580428174,"negative_significant","inconclusive","inconclusive","Monocyte"
"634","YY1",-2.11975551419636,2.0816578714877,0,-0.494742580428174,"negative_significant","MethylMinus","MethylMinus","Monocyte"
"636","ZBED1",-0.689995142761305,-2.05177456243734,0,0.269405653204455,"positive_significant","MethylMinus","MethylMinus","Monocyte"
"637","ZBTB12",0.85071695112583,-0.865802241977058,3e-04,-0.213967077966275,"negative_significant","Little effect","Little effect","Monocyte"
"639","ZBTB18",1.20189236726931,-1.7134387672402,0,-0.581090313232732,"negative_significant",NA,"inconclusive","Monocyte"
"642","ZBTB33",-1.25826588903949,-0.651816210150658,0,0.271140539497992,"positive_significant","MethylPlus","MethylPlus","Monocyte"
"643","ZBTB6",1.68072490542013,1.07695092841525,1e-04,0.233159855330503,"positive_significant",NA,"inconclusive","Monocyte"
"645","ZBTB7B",-1.33774052449672,1.25170532401282,0.0264,-0.137392984262649,"negative_significant","MethylMinus","MethylMinus","Monocyte"
"646","ZBTB7C",-1.17842640721103,1.36255415774829,1e-04,-0.239106033049552,"negative_significant",NA,"inconclusive","Monocyte"
"647","ZEB1",-1.45837152294493,2.11808303502621,0,-0.530717401942422,"negative_significant",NA,"inconclusive","Monocyte"
"648","ZFP42",-1.90950637840141,0.91935975591172,0,-0.283372731170729,"negative_significant","MethylPlus and MethylMinus","Multiple effects","Monocyte"
"649","ZFP57",-1.05130350073411,-1.13437658908393,0.0079,0.163714671457104,"positive_significant",NA,"inconclusive","Monocyte"
"653","ZIC5",-0.862986887452738,-1.49674396520397,0.00165,0.190854388462145,"positive_significant","inconclusive","inconclusive","Monocyte"
"655","ZKSCAN5",3.30483701364132,-2.06122325519932,0,-0.680104437476987,"negative_significant",NA,"inconclusive","Monocyte"
"656","ZNF135",1.08928929053186,2.12921585381232,0,0.47941615752334,"positive_significant",NA,"inconclusive","Monocyte"
"658","ZNF140",1.56930515128427,-2.14022369295102,0,-0.276717551776409,"negative_significant","Little effect","Little effect","Monocyte"
"661","ZNF16",2.15077440280953,-2.20172521322444,0,-0.371472565237559,"negative_significant",NA,"inconclusive","Monocyte"
"663","ZNF263",0.920822550836505,-1.9821791535534,0,-0.352450662377802,"negative_significant",NA,"inconclusive","Monocyte"
"664","ZNF274",0.640948135896544,-0.66739394072363,0,-0.451482639182225,"negative_significant","MethylPlus","MethylPlus","Monocyte"
"665","ZNF282",0.795788270598061,-1.97274980493489,0,-0.346796501535798,"negative_significant",NA,"inconclusive","Monocyte"
"666","ZNF317",0.692643237628526,-1.47160894290597,0,-0.540269159224115,"negative_significant",NA,"inconclusive","Monocyte"
"667","ZNF341",0.653682770374456,-2.03344820717246,0,-0.517264860263867,"negative_significant",NA,"inconclusive","Monocyte"
"668","ZNF354C",0.884636232065815,1.9111629904011,0,0.406071464435947,"positive_significant",NA,"inconclusive","Monocyte"
"671","ZNF449",1.24133305056828,-1.37026202151019,0,-0.379812261202083,"negative_significant","MethylMinus","MethylMinus","Monocyte"
"673","ZNF528",2.42643839355048,-2.07775348858322,0,-0.545960300369325,"negative_significant",NA,"inconclusive","Monocyte"
"674","ZNF652",-0.72268910744155,-1.82172435964231,0,0.528439925338043,"positive_significant",NA,"inconclusive","Monocyte"
"676","ZNF684",1.06856539520087,-2.01002167460002,0,-0.444393260020945,"negative_significant","MethylPlus","MethylPlus","Monocyte"
"685","ASCL1",-0.691598796848126,0.501861085620743,0,-0.543404833899461,"negative_significant",NA,"inconclusive","NK-cell"
"791","EOMES",1.95575917777505,-1.46578948069148,0,-0.559052602887333,"negative_significant",NA,"inconclusive","NK-cell"
"1021","MGA",0.741001887700105,-0.937730708848091,0,-0.492358626054218,"negative_significant",NA,"inconclusive","NK-cell"
"1068","NFYB",0.775814241313984,-0.554679620682084,0.0015,0.196919795779463,"positive_significant",NA,"inconclusive","NK-cell"
"1199","RUNX3",0.633267243096463,-0.786003402600693,0,0.312959524101753,"positive_significant","MethylMinus","MethylMinus","NK-cell"
"1200","RUNX3",0.633267243096463,-0.786003402600693,0,0.312959524101753,"positive_significant","MethylMinus","MethylMinus","NK-cell"
"1252","TBR1",1.68751708795811,-1.38666459227661,0,-0.648928766690948,"negative_significant",NA,"inconclusive","NK-cell"
"1253","TBX1",0.785756719066938,-1.05013308225405,0,-0.526701851087332,"negative_significant",NA,"inconclusive","NK-cell"
"1254","TBX15",0.592162190463196,-0.756757371234613,0,-0.459170716700592,"negative_significant",NA,"inconclusive","NK-cell"
"1255","TBX18",1.26618965240484,-1.26894932722289,0,-0.75322023523936,"negative_significant",NA,"inconclusive","NK-cell"
"1257","TBX2",1.75731317892133,-1.41497958877441,0,-0.585964699750224,"negative_significant",NA,"inconclusive","NK-cell"
"1258","TBX20",1.63531857643431,-1.50241926362171,0,-0.479749617843634,"negative_significant","MethylPlus","MethylPlus","NK-cell"
"1259","TBX21",1.619229484086,-1.49393669945574,0,-0.648236342392976,"negative_significant",NA,"inconclusive","NK-cell"
"1260","TBX3",1.29767289047286,-1.29941894779298,0,-0.733573492773698,"negative_significant",NA,"inconclusive","NK-cell"
"1261","TBX4",0.693352519292609,-0.897525496984641,0,-0.605745974008585,"negative_significant",NA,"inconclusive","NK-cell"
"1262","TBX5",0.736164027327121,-0.94919485570988,0,-0.637858266612046,"negative_significant",NA,"inconclusive","NK-cell"
"1263","TBX6",1.51448717060352,-1.34358093533188,0,-0.713764164492214,"negative_significant",NA,"inconclusive","NK-cell"
"1365","ASCL1",1.68036541494116,-1.96486265863662,0,-0.543404833899461,"negative_significant",NA,"inconclusive","B-cell"
"1425","CTCFL",0.587056115187638,-0.606502462487947,0,0.263867534003548,"positive_significant",NA,"inconclusive","B-cell"
"1446","EBF1",2.05477577991761,-2.10760720016126,0,-0.331542764054508,"negative_significant",NA,"inconclusive","B-cell"
"1447","EBF3",2.25870838611534,-2.11640984060531,0,-0.478765176668617,"negative_significant",NA,"inconclusive","B-cell"
"1495","FERD3L",0.80793102544822,-0.567928964105396,0,-0.431337300214709,"negative_significant",NA,"inconclusive","B-cell"
"1498","FIGLA",2.33212761556571,-0.568824337101459,0.00515,-0.172813738820233,"negative_significant",NA,"inconclusive","B-cell"
"1546","GATA3",-0.561757161583519,1.0880938137565,0.00125,0.195705821687991,"positive_significant","MethylPlus","MethylPlus","B-cell"
"1547","GATA3",-0.561757161583519,1.0880938137565,0.00125,0.195705821687991,"positive_significant","MethylPlus","MethylPlus","B-cell"
"1549","GATA5",-0.562332944509862,0.937766719050896,0.02415,0.137976380425305,"positive_significant","MethylPlus","MethylPlus","B-cell"
"1569","HAND2",0.57459926834266,-0.693689745725324,0,-0.626912734454325,"negative_significant",NA,"inconclusive","B-cell"
"1600","HOXB13",0.666858032490669,0.676633970841128,0.0369,-0.127519243306485,"negative_significant","MethylPlus","MethylPlus","B-cell"
"1629","HSF2",-0.609649101646745,-0.952835377821018,5e-05,-0.266078701098729,"negative_significant","MethylMinus and MethylPlus","Multiple effects","B-cell"
"1637","IRF5",0.675456048830758,-0.639553780111818,0.0321,0.132891588734397,"positive_significant","Little effect","Little effect","B-cell"
"1638","IRF5",0.675456048830758,-0.639553780111818,0.0321,0.132891588734397,"positive_significant","Little effect","Little effect","B-cell"
"1694","MEF2C",1.81404609197128,-1.81004300787952,0.0056,-0.172180610525678,"negative_significant",NA,"inconclusive","B-cell"
"1710","MSC",0.976435000678307,-1.14331968777961,0,-0.362416216500548,"negative_significant",NA,"inconclusive","B-cell"
"1722","MYF5",1.04426756882199,-1.01855211609735,0,-0.709031323273203,"negative_significant",NA,"inconclusive","B-cell"
"1723","MYF6",0.520324154613627,-1.27361245683169,0,-0.448093840707344,"negative_significant","MethylPlus","MethylPlus","B-cell"
"1724","MYOD1",2.53165005834942,-1.68451744908436,0.00805,-0.160063822902603,"negative_significant","Little effect","Little effect","B-cell"
"1725","MYOG",0.93481484028093,-1.43390796922007,0,-0.585959599018747,"negative_significant","Little effect","Little effect","B-cell"
"1727","NEUROD1",0.636870886457315,-0.80417040780837,0,-0.636183951504795,"negative_significant",NA,"inconclusive","B-cell"
"1750","NHLH1",1.51564780198803,-1.63092589261781,0,-0.359117956009379,"negative_significant","Little effect","Little effect","B-cell"
"1751","NHLH2",1.83062617878028,-2.0527592630086,0,-0.38818702469551,"negative_significant","Little effect","Little effect","B-cell"
"1782","NRL",-0.767736261508463,0.754396130831314,0,-0.384637553179111,"negative_significant",NA,"inconclusive","B-cell"
"1796","PAX1",2.41596466207216,-1.8461244180943,0,-0.630002502546381,"negative_significant","MethylPlus","MethylPlus","B-cell"
"1809","PAX9",2.46884353248677,-1.81629588644573,0,-0.4469614783195,"negative_significant","MethylPlus","MethylPlus","B-cell"
"1820","PKNOX2",0.62025732920911,-1.90674477669887,0,-0.568691710195565,"negative_significant","MethylPlus","MethylPlus","B-cell"
"1823","POU1F1",2.43293786808693,-2.05977301190978,0.00025,-0.214784470185428,"negative_significant","MethylPlus","MethylPlus","B-cell"
"1824","POU2F1",2.44758604965032,-1.85217466874777,0.02975,-0.133146625308236,"negative_significant",NA,"inconclusive","B-cell"
"1825","POU2F2",3.53423687049934,-2.15876020180829,0,-0.39911852984167,"negative_significant","MethylPlus","MethylPlus","B-cell"
"1826","POU2F3",4.06973400810823,-2.15025660568551,0,-0.345826087372342,"negative_significant","MethylPlus","MethylPlus","B-cell"
"1827","POU3F1",2.45734941754584,-2.10105755200806,0.00055,-0.205006367944453,"negative_significant","MethylPlus","MethylPlus","B-cell"
"1828","POU3F1",2.45734941754584,-2.10105755200806,0.00055,-0.205006367944453,"negative_significant","MethylPlus","MethylPlus","B-cell"
"1829","POU3F1",2.45734941754584,-2.10105755200806,0.00055,-0.205006367944453,"negative_significant","MethylPlus","MethylPlus","B-cell"
"1830","POU3F2",2.48411167034124,-2.07074128557291,0.00055,-0.207640258160772,"negative_significant","MethylPlus","MethylPlus","B-cell"
"1831","POU3F2",2.48411167034124,-2.07074128557291,0.00055,-0.207640258160772,"negative_significant","MethylPlus","MethylPlus","B-cell"
"1832","POU3F2",2.48411167034124,-2.07074128557291,0.00055,-0.207640258160772,"negative_significant","MethylPlus","MethylPlus","B-cell"
"1833","POU3F3",1.79335305240144,-2.0717104030809,0,-0.32830571234106,"negative_significant",NA,"inconclusive","B-cell"
"1840","POU5F1",3.84747417371716,-2.08441920654967,0,-0.285669973109581,"negative_significant","MethylPlus","MethylPlus","B-cell"
"1841","POU5F1",3.84747417371716,-2.08441920654967,0,-0.285669973109581,"negative_significant","MethylPlus","MethylPlus","B-cell"
"1842","POU5F1",3.84747417371716,-2.08441920654967,0,-0.285669973109581,"negative_significant","MethylPlus","MethylPlus","B-cell"
"1843","POU5F1",3.84747417371716,-2.08441920654967,0,-0.285669973109581,"negative_significant","MethylPlus","MethylPlus","B-cell"
"1862","REL",0.83888793289058,-1.15658712349619,0,-0.31859200683498,"negative_significant",NA,"inconclusive","B-cell"
"1863","RELA",1.12257902092524,-1.14877956452025,0,-0.456470516975075,"negative_significant",NA,"inconclusive","B-cell"
"1864","RELB",0.694008646429928,-1.02223962243616,0,-0.466075831937274,"negative_significant",NA,"inconclusive","B-cell"
"1865","REST",-0.520894586466398,-1.40606230692397,5e-05,-0.268984205266186,"negative_significant",NA,"inconclusive","B-cell"
"1870","RFX5",-0.506186275835469,-0.735211696162391,0,0.504587629769782,"positive_significant","MethylPlus","MethylPlus","B-cell"
"1871","RFX5",-0.506186275835469,-0.735211696162391,0,0.504587629769782,"positive_significant","Little effect","Little effect","B-cell"
"1874","RORA",-0.526585560598666,0.799114741889013,0,-0.292745962850735,"negative_significant",NA,"inconclusive","B-cell"
"1875","RORB",-0.721407050509443,1.08560381121226,0,-0.307073917568991,"negative_significant","MethylPlus","MethylPlus","B-cell"
"1876","RORC",-0.794274740601223,1.13699205321211,0,-0.485475188926312,"negative_significant",NA,"inconclusive","B-cell"
"1877","RREB1",-0.522584030802057,1.67819827016832,0.0056,-0.170679720288638,"negative_significant",NA,"inconclusive","B-cell"
"1893","SNAI1",3.56383734584947,-0.91083183727726,0,-0.354214877877331,"negative_significant","MethylPlus","MethylPlus","B-cell"
"1894","SNAI1",3.56383734584947,-0.91083183727726,0,-0.354214877877331,"negative_significant","MethylPlus","MethylPlus","B-cell"
"1895","SNAI1",3.56383734584947,-0.91083183727726,0,-0.354214877877331,"negative_significant","MethylPlus","MethylPlus","B-cell"
"1896","SNAI2",3.44793911834958,-0.650518203642382,0.0023,-0.188133785810721,"negative_significant","MethylPlus","MethylPlus","B-cell"
"1897","SNAI3",3.41991955537455,-0.708762531950463,0,-0.305936454449671,"negative_significant","MethylPlus","MethylPlus","B-cell"
"1916","SPDEF",-0.631548956298277,-0.998466030936044,0,0.501441116040047,"positive_significant","MethylMinus","MethylMinus","B-cell"
"1917","SPDEF",-0.631548956298277,-0.998466030936044,0,0.501441116040047,"positive_significant","MethylMinus","MethylMinus","B-cell"
"1918","SPI1",3.49950775873329,-0.561247714422959,0,-0.714378165043731,"negative_significant",NA,"inconclusive","B-cell"
"1919","SPIB",3.8353696437458,-0.572383472865718,0,-0.708474068359366,"negative_significant","MethylMinus","MethylMinus","B-cell"
"1920","SPIB",3.8353696437458,-0.572383472865718,0,-0.708474068359366,"negative_significant","MethylMinus","MethylMinus","B-cell"
"1921","SPIB",3.8353696437458,-0.572383472865718,0,-0.708474068359366,"negative_significant","MethylMinus","MethylMinus","B-cell"
"1922","SPIC",2.99955908671384,-0.589394291961814,0,-0.714942433463349,"negative_significant",NA,"inconclusive","B-cell"
"1929","STAT1::STAT2",2.30959980958507,-0.629303819845121,0,-0.354146018002394,"negative_significant",NA,"inconclusive","B-cell"
"1945","TCF3",2.88575301458986,-1.51644583743127,0,-0.464245944519981,"negative_significant",NA,"inconclusive","B-cell"
"1946","TCF4",3.62068670086936,-1.3285300209465,0,-0.563268357452886,"negative_significant","MethylMinus","MethylMinus","B-cell"
"1957","TFAP2B",0.502023789508852,-1.62223788218691,0,-0.430176883803743,"negative_significant","MethylMinus","MethylMinus","B-cell"
"1958","TFAP2C",0.576656832129156,-1.59061036378878,0,-0.445739215539378,"negative_significant","MethylMinus","MethylMinus","B-cell"
"1977","TWIST1",0.657356029816738,-0.953066073049286,0,-0.61783917074858,"negative_significant",NA,"inconclusive","B-cell"
"1999","ZBTB18",0.678355600667017,-1.15113440546569,0,-0.581090313232732,"negative_significant",NA,"inconclusive","B-cell"
"2007","ZEB1",3.05624680761961,-0.862522140989795,0,-0.530717401942422,"negative_significant",NA,"inconclusive","B-cell"
"2050","ATF4",-0.968702333633867,0.552621265503088,0,-0.473427898769608,"negative_significant","MethylMinus","MethylMinus","Th-Naive"
"2054","ATOH7",-0.536691728001041,0.82620369158026,0,-0.443875535776052,"negative_significant",NA,"inconclusive","Th-Naive"
"2055","BACH1",-2.85400665451473,1.12274999349829,0,-0.556280992921141,"negative_significant",NA,"inconclusive","Th-Naive"
"2056","BACH2",-2.33509619126355,1.1796967224267,0,-0.578706358858775,"negative_significant","MethylMinus","MethylMinus","Th-Naive"
"2062","BATF",-2.19993053254936,1.36548460076299,0,-0.545718653215613,"negative_significant",NA,"inconclusive","Th-Naive"
"2063","BATF::JUN",-2.31531069300701,1.35402682270326,0,-0.547058870411135,"negative_significant",NA,"inconclusive","Th-Naive"
"2064","BATF3",-1.99552525876763,1.38576885567248,0,-0.547622501239318,"negative_significant",NA,"inconclusive","Th-Naive"
"2078","CEBPA",-1.58727244208805,0.505966539450897,0,-0.379488364753308,"negative_significant",NA,"inconclusive","Th-Naive"
"2080","CEBPD",-1.71440025969045,0.521050188086152,0,-0.332950565942097,"negative_significant","Little effect","Little effect","Th-Naive"
"2104","CTCF",1.11638421172979,1.19440004600785,0,0.412155999496303,"positive_significant",NA,"inconclusive","Th-Naive"
"2105","CTCFL",0.609478094552566,0.744305868473892,0,0.263867534003548,"positive_significant",NA,"inconclusive","Th-Naive"
"2119","E2F2",0.816710396369792,-1.632570761949,0,-0.314460414338794,"negative_significant","MethylMinus","MethylMinus","Th-Naive"
"2120","E2F2",0.816710396369792,-1.632570761949,0,-0.314460414338794,"negative_significant","Little effect","Little effect","Th-Naive"
"2122","E2F4",0.621080530076698,-1.55949735899007,0.00015,-0.244607171947252,"negative_significant","MethylMinus","MethylMinus","Th-Naive"
"2124","E2F7",0.745605168223226,0.630240607571386,0,0.311299236006064,"positive_significant","MethylMinus","MethylMinus","Th-Naive"
"2126","EBF1",-1.53320793063845,0.827567601809908,0,-0.331542764054508,"negative_significant",NA,"inconclusive","Th-Naive"
"2127","EBF3",-1.2819965294257,0.807687204573034,0,-0.478765176668617,"negative_significant",NA,"inconclusive","Th-Naive"
"2133","EHF",-2.30257791405871,0.502868326774549,0,-0.724265295420021,"negative_significant",NA,"inconclusive","Th-Naive"
"2134","ELF1",-1.83095492421741,0.558578081916024,0,-0.68504704627798,"negative_significant","MethylMinus","MethylMinus","Th-Naive"
"2137","ELF3",-2.21026967490562,0.520612706073074,0,-0.705316077983808,"negative_significant","MethylMinus","MethylMinus","Th-Naive"
"2138","ELF3",-2.21026967490562,0.520612706073074,0,-0.705316077983808,"negative_significant","MethylMinus","MethylMinus","Th-Naive"
"2139","ELF3",-2.21026967490562,0.520612706073074,0,-0.705316077983808,"negative_significant","MethylMinus","MethylMinus","Th-Naive"
"2157","ESR1",-0.709288297528285,-1.01608716707221,0.0124,-0.154094054300475,"negative_significant","MethylPlus","MethylPlus","Th-Naive"
"2158","ESR1",-0.709288297528285,-1.01608716707221,0.0124,-0.154094054300475,"negative_significant","MethylPlus","MethylPlus","Th-Naive"
"2159","ESR2",-1.37700609355626,1.37068155201082,0,-0.425530755019837,"negative_significant",NA,"inconclusive","Th-Naive"
"2160","ESRRA",-0.829468307264564,0.945459070109615,3e-04,-0.240035003769759,"negative_significant",NA,"inconclusive","Th-Naive"
"2161","ESRRB",-0.644083742193094,1.40384654953848,0,-0.531154789666556,"negative_significant",NA,"inconclusive","Th-Naive"
"2165","ETV1",-1.52952505176514,0.553382812562507,0,-0.659522348376772,"negative_significant","MethylMinus","MethylMinus","Th-Naive"
"2169","ETV4",-2.05347611057043,0.531192983405017,0,-0.684941843691272,"negative_significant","MethylMinus","MethylMinus","Th-Naive"
"2185","FOS",-2.6711408163704,1.30081701263737,0,-0.568642615655101,"negative_significant","MethylMinus","MethylMinus","Th-Naive"
"2186","FOS::JUN",-2.42006357555548,1.28065158608184,0,-0.551938357660103,"negative_significant",NA,"inconclusive","Th-Naive"
"2187","FOS::JUNB",-2.42401051001114,1.26407403805467,0,-0.536680794630205,"negative_significant",NA,"inconclusive","Th-Naive"
"2188","FOS::JUND",-2.80771799758592,1.28056238126239,0,-0.556108205642365,"negative_significant",NA,"inconclusive","Th-Naive"
"2190","FOSB::JUNB",-2.31242158512143,1.28666963089206,0,-0.527542196598131,"negative_significant",NA,"inconclusive","Th-Naive"
"2191","FOSL1",-2.43305118232918,1.30690740210849,0,-0.56434524938592,"negative_significant","MethylMinus","MethylMinus","Th-Naive"
"2192","FOSL1::JUN",-2.48905345030408,1.27573514641484,0,-0.561542397439433,"negative_significant",NA,"inconclusive","Th-Naive"
"2193","FOSL1::JUNB",-2.02806693609503,1.33721670187227,0,-0.5557052478557,"negative_significant",NA,"inconclusive","Th-Naive"
"2194","FOSL1::JUND",-2.00979032587711,1.28179498675844,0,-0.508809760249681,"negative_significant",NA,"inconclusive","Th-Naive"
"2195","FOSL2",-3.12834071806201,1.25509839504036,0,-0.568437948804596,"negative_significant",NA,"inconclusive","Th-Naive"
"2196","FOSL2::JUN",-2.5698460214237,1.30756236989548,0,-0.567665187985865,"negative_significant",NA,"inconclusive","Th-Naive"
"2197","FOSL2::JUNB",-2.17555860703603,1.25753002830525,0,-0.524481120120632,"negative_significant",NA,"inconclusive","Th-Naive"
"2198","FOSL2::JUND",-2.31041292958614,1.24950310053833,0,-0.538805886881716,"negative_significant",NA,"inconclusive","Th-Naive"
"2201","FOXA3",0.582288322761789,0.676555755618697,0.00695,-0.164778811561445,"negative_significant",NA,"inconclusive","Th-Naive"
"2209","FOXG1",0.546740627501698,-0.694807079790729,0.003,-0.181992505112686,"negative_significant","MethylPlus","MethylPlus","Th-Naive"
"2213","FOXK2",0.551859910266602,0.540009429976548,0.0072,-0.165682916215704,"negative_significant",NA,"inconclusive","Th-Naive"
"2215","FOXN3",0.60996510286424,-0.647404785914547,8e-04,0.21327019052826,"positive_significant",NA,"inconclusive","Th-Naive"
"2222","GABPA",-1.83219864471056,0.559850399038772,0,-0.701545362239604,"negative_significant","MethylMinus","MethylMinus","Th-Naive"
"2249","HAND2",-0.780160604744639,0.568352797157657,0,-0.626912734454325,"negative_significant",NA,"inconclusive","Th-Naive"
"2260","HIC2",-1.43495971773219,0.616220658727401,0,0.304960939554738,"positive_significant",NA,"inconclusive","Th-Naive"
"2312","INSM1",-0.535746448359474,1.65688535725507,0,-0.259322782257743,"negative_significant",NA,"inconclusive","Th-Naive"
"2327","JDP2",-1.94485937398106,1.22417074204129,0,-0.525457910198434,"negative_significant","inconclusive","inconclusive","Th-Naive"
"2328","JUN",-0.678351414965125,0.620716344785135,0,-0.582746775779814,"negative_significant","MethylMinus","MethylMinus","Th-Naive"
